site_id,date,year,kwh_elec,kwh_gas,avg_temp
S030,2025-06-17,2025,0.00,0.00,22.13
S001,2025-06-18,2025,174.75,0.00,23.19
S002,2025-06-18,2025,112.08,0.00,18.21
S003,2025-06-18,2025,926.58,0.00,19.47
S004,2025-06-18,2025,204.98,0.00,21.42
S005,2025-06-18,2025,139.45,0.00,23.19
S006,2025-06-18,2025,133.01,0.00,18.48
S007,2025-06-18,2025,805.92,0.00,21.22
S008,2025-06-18,2025,33.28,0.00,23.32
S009,2025-06-18,2025,140.86,0.00,23.50
S010,2025-06-18,2025,241.53,0.00,19.19
S011,2025-06-18,2025,778.02,0.00,22.21
S012,2025-06-18,2025,25075.19,9000.00,23.48
S013,2025-06-18,2025,49.24,0.00,20.44
,,,,,
S015,2025-06-18,2025,728.00,5.30,17.86
S016,2025-06-18,2025,52.69,0.00,22.16
S017,2025-06-18,2025,53.50,0.00,22.36
S018,2025-06-18,2025,126.68,0.00,20.29
S019,2025-06-18,2025,1165.97,0.00,23.57
S020,2025-06-18,2025,73.42,0.00,22.36
S021,2025-06-18,2025,123.25,0.00,18.41
S022,2025-06-18,2025,115.22,0.00,20.07
S023,2025-06-18,2025,711.36,0.00,18.24
S024,2025-06-18,2025,39.44,0.00,20.82
S025,2025-06-18,2025,187.04,0.00,19.04
S026,2025-06-18,2025,84.79,0.00,20.34
S027,2025-06-18,2025,946.68,0.00,19.40
S028,2025-06-18,2025,139.85,0.00,19.15
S029,2025-06-18,2025,0.00,0.00,19.42
S030,2025-06-18,2025,0.00,0.00,21.20
S001,2025-06-19,2025,157.29,0.00,18.86
S002,2025-06-19,2025,112.72,0.00,21.68
S003,2025-06-19,2025,1035.24,0.00,21.21
S004,2025-06-19,2025,197.90,0.00,20.64
S005,2025-06-19,2025,156.40,0.00,22.69
S006,2025-06-19,2025,164.32,0.00,19.44
S007,2025-06-19,2025,941.71,0.00,23.58
S008,2025-06-19,2025,29.82,0.00,19.69
S009,2025-06-19,2025,118.01,0.00,18.71
S010,2025-06-19,2025,227.68,0.00,18.17
S011,2025-06-19,2025,928.14,0.00,21.24
S012,2025-06-19,2025,74.26,0.00,23.68
S013,2025-06-19,2025,49.32,0.00,20.37
S014,2025-06-19,2025,218.79,0.00,19.84
S015,2025-06-19,2025,681.45,0.00,22.71
S016,2025-06-19,2025,50.49,0.00,22.12
S017,2025-06-19,2025,47.19,0.00,20.95
S018,2025-06-19,2025,144.45,0.00,23.58
S019,2025-06-19,2025,1083.11,0.00,20.52
S020,2025-06-19,2025,71.97,0.00,22.63
S021,2025-06-19,2025,110.51,0.00,20.85
S022,2025-06-19,2025,125.53,0.00,21.87
S023,2025-06-19,2025,720.09,0.00,18.29
S024,2025-06-19,2025,43.73,0.00,21.09
S025,2025-06-19,2025,181.60,0.00,20.21
S026,2025-06-19,2025,85.28,0.00,23.58
S027,2025-06-19,2025,invalid,0.00,20.50
S028,2025-06-19,2025,136.55,0.00,19.35
S029,2025-06-19,2025,0.00,0.00,23.05
S030,2025-06-19,2025,0.00,0.00,21.99
S001,2025-06-20,2025,175.38,0.00,19.85
S002,2025-06-20,2025,111.49,0.00,23.35
S003,2025-06-20,2025,invalid,0.00,20.75
S004,2025-06-20,2025,167.17,0.00,22.02
S005,2025-06-20,2025,154.19,0.00,19.94
S006,2025-06-20,2025,152.30,0.00,23.06
S007,2025-06-20,2025,854.24,0.00,20.44
S008,2025-06-20,2025,28.54,0.00,20.42
S009,2025-06-20,2025,115.70,0.00,20.66
S010,2025-06-20,2025,248.47,0.00,19.57
S011,2025-06-20,2025,770.17,0.00,19.53
S012,2025-06-20,2025,81.28,0.00,19.16
S013,2025-06-20,2025,48.54,0.00,19.00
S014,2025-06-20,2025,236.20,0.00,20.87
S015,2025-06-20,2025,679.08,0.00,18.27
S016,2025-06-20,2025,52.56,0.00,22.35
S017,2025-06-20,2025,49.69,0.00,21.61
S018,2025-06-20,2025,133.73,0.00,21.58
S019,2025-06-20,2025,1203.13,0.00,21.16
S020,2025-06-20,2025,73.56,0.00,22.83
S021,2025-06-20,2025,125.18,0.00,21.98
S022,2025-06-20,2025,129.84,0.00,22.05
S023,2025-06-20,2025,662.53,0.00,22.88
S024,2025-06-20,2025,38.62,0.00,18.08
S025,2025-06-20,2025,161.45,0.00,18.71
S026,2025-06-20,2025,82.47,0.00,22.93
S027,2025-06-20,2025,912.74,0.00,20.29
S028,2025-06-20,2025,114.62,0.00,20.57
S029,2025-06-20,2025,0.00,0.00,20.28
S030,2025-06-20,2025,0.00,0.00,19.24
S001,2025-06-21,2025,97.44,0.00,23.11
S002,2025-06-21,2025,75.14,0.00,18.38
S003,2025-06-21,2025,595.66,0.00,18.46
S004,2025-06-21,2025,114.53,0.00,19.61
S005,2025-06-21,2025,92.41,0.00,18.90
S006,2025-06-21,2025,94.83,0.00,20.29
S007,2025-06-21,2025,534.05,0.00,23.23
S008,2025-06-21,2025,17.89,0.00,21.33
S009,2025-06-21,2025,75.54,0.00,21.29
S010,2025-06-21,2025,161.54,0.00,18.88
S011,2025-06-21,2025,600.16,0.00,19.75
S012,2025-06-21,2025,47.08,0.00,22.33
S013,2025-06-21,2025,34.20,0.00,21.95
S014,2025-06-21,2025,156.15,0.00,18.71
S015,2025-06-21,2025,366.44,0.00,21.31
S016,2025-06-21,2025,31.38,0.00,18.92
S017,2025-06-21,2025,32.97,0.00,21.56
S018,2025-06-21,2025,69.85,0.00,20.65
S019,2025-06-21,2025,757.10,0.00,18.98
S020,2025-06-21,2025,46.66,0.00,19.35
S021,2025-06-21,2025,80.45,0.00,19.75
S022,2025-06-21,2025,74.95,0.00,18.48
S023,2025-06-21,2025,456.66,0.00,23.58
S024,2025-06-21,2025,28.49,0.00,22.31
S025,2025-06-21,2025,104.07,0.00,19.43
S026,2025-06-21,2025,52.64,0.00,23.56
S027,2025-06-21,2025,467.25,0.00,21.47
S028,2025-06-21,2025,70.59,0.00,19.88
S029,2025-06-21,2025,0.00,0.00,21.86
S030,2025-06-21,2025,0.00,0.00,18.83
S001,2025-06-22,2025,105.74,0.00,19.41
S002,2025-06-22,2025,74.12,0.00,19.26
S003,2025-06-22,2025,549.47,0.00,19.24
S004,2025-06-22,2025,122.07,0.00,21.88
S005,2025-06-22,2025,101.13,0.00,23.30
S006,2025-06-22,2025,96.28,0.00,19.69
S007,2025-06-22,2025,484.14,0.00,21.49
S008,2025-06-22,2025,17.92,0.00,21.41
S009,2025-06-22,2025,70.52,0.00,18.06
S010,2025-06-22,2025,159.61,0.00,23.30
S011,2025-06-22,2025,518.45,0.00,18.69
S012,2025-06-22,2025,54.23,0.00,23.33
S013,2025-06-22,2025,34.10,0.00,21.57
S014,2025-06-22,2025,137.79,0.00,21.62
S015,2025-06-22,2025,443.41,0.00,18.28
S016,2025-06-22,2025,34.54,0.00,23.44
S017,2025-06-22,2025,28.02,0.00,18.72
S018,2025-06-22,2025,79.67,0.00,22.84
S019,2025-06-22,2025,676.61,0.00,19.63
S020,2025-06-22,2025,43.76,0.00,22.37
S021,2025-06-22,2025,83.08,0.00,19.75
S022,2025-06-22,2025,85.91,0.00,23.75
S023,2025-06-22,2025,385.11,0.00,20.39
S024,2025-06-22,2025,27.28,0.00,20.18
S025,2025-06-22,2025,100.94,0.00,22.77
S026,2025-06-22,2025,46.67,0.00,20.96
S027,2025-06-22,2025,587.23,0.00,18.10
S028,2025-06-22,2025,79.91,0.00,23.71
S029,2025-06-22,2025,0.00,0.00,21.91
S030,2025-06-22,2025,0.00,0.00,22.30
S001,2025-06-23,2025,174.25,0.00,19.36
S002,2025-06-23,2025,107.03,0.00,21.52
S003,2025-06-23,2025,941.11,0.00,18.15
S004,2025-06-23,2025,176.96,0.00,20.73
S005,2025-06-23,2025,140.78,0.00,19.65
S006,2025-06-23,2025,135.91,0.00,18.20
S007,2025-06-23,2025,815.92,0.00,24.01
S008,2025-06-23,2025,28.32,0.00,21.70
S009,2025-06-23,2025,119.96,0.00,18.19
S010,2025-06-23,2025,215.36,0.00,21.30
S011,2025-06-23,2025,813.00,0.00,18.82
S012,2025-06-23,2025,67.92,0.00,18.56
S013,2025-06-23,2025,57.12,0.00,24.04
S014,2025-06-23,2025,276.93,0.00,23.25
S015,2025-06-23,2025,681.14,0.00,19.25
S016,2025-06-23,2025,48.92,0.00,22.06
S017,2025-06-23,2025,49.75,0.00,21.55
S018,2025-06-23,2025,115.38,0.00,20.13
S019,2025-06-23,2025,1134.18,0.00,22.63
S020,2025-06-23,2025,78.10,0.00,23.14
S021,2025-06-23,2025,114.13,0.00,21.81
S022,2025-06-23,2025,116.81,0.00,21.51
S023,2025-06-23,2025,726.52,0.00,19.29
S024,2025-06-23,2025,45.14,0.00,21.02
S025,2025-06-23,2025,161.22,0.00,22.88
S026,2025-06-23,2025,84.38,0.00,23.85
S027,2025-06-23,2025,811.63,0.00,18.71
S028,2025-06-23,2025,127.17,0.00,23.46
S029,2025-06-23,2025,0.00,0.00,20.48
S030,2025-06-23,2025,0.00,0.00,22.64
S001,2025-06-24,2025,187.03,0.00,23.51
S002,2025-06-24,2025,116.53,0.00,22.12
S003,2025-06-24,2025,921.07,0.00,19.02
S004,2025-06-24,2025,181.85,0.00,19.27
S005,2025-06-24,2025,157.34,0.00,23.08
S006,2025-06-24,2025,147.05,0.00,18.44
S007,2025-06-24,2025,957.99,0.00,23.99
S008,2025-06-24,2025,34.04,0.00,21.11
S009,2025-06-24,2025,131.69,0.00,20.50
S010,2025-06-24,2025,258.55,0.00,24.08
S011,2025-06-24,2025,962.77,0.00,23.71
S012,2025-06-24,2025,82.50,0.00,20.05
S013,2025-06-24,2025,56.51,0.00,22.23
S014,2025-06-24,2025,226.93,0.00,23.43
S015,2025-06-24,2025,722.05,0.00,22.67
S016,2025-06-24,2025,54.64,0.00,23.19
S017,2025-06-24,2025,47.22,0.00,19.74
S018,2025-06-24,2025,127.93,0.00,20.79
S019,2025-06-24,2025,1286.66,0.00,23.55
S020,2025-06-24,2025,77.12,0.00,22.38
S021,2025-06-24,2025,123.13,0.00,23.20
S022,2025-06-24,2025,103.45,0.00,20.78
S023,2025-06-24,2025,655.48,0.00,21.60
S024,2025-06-24,2025,39.82,0.00,23.02
S025,2025-06-24,2025,179.04,0.00,18.39
S026,2025-06-24,2025,76.83,0.00,19.02
S027,2025-06-24,2025,777.88,0.00,20.80
S028,2025-06-24,2025,121.48,0.00,18.55
S029,2025-06-24,2025,0.00,0.00,22.28
S030,2025-06-24,2025,0.00,0.00,21.29
S001,2025-06-25,2025,150.90,0.00,22.34
S002,2025-06-25,2025,105.15,0.00,21.00
S003,2025-06-25,2025,1109.95,0.00,24.05
S004,2025-06-25,2025,182.11,0.00,22.05
S005,2025-06-25,2025,149.47,0.00,21.70
S006,2025-06-25,2025,149.92,0.00,22.04
S007,2025-06-25,2025,763.44,0.00,22.56
S008,2025-06-25,2025,34.24,0.00,21.64
S009,2025-06-25,2025,136.37,0.00,18.74
S010,2025-06-25,2025,247.52,0.00,19.08
S011,2025-06-25,2025,913.80,0.00,23.19
S012,2025-06-25,2025,85.15,0.00,23.02
S013,2025-06-25,2025,54.36,0.00,24.25
S014,2025-06-25,2025,230.16,0.00,21.05
S015,2025-06-25,2025,614.84,0.00,19.15
S016,2025-06-25,2025,50.90,0.00,19.82
S017,2025-06-25,2025,43.51,0.00,19.36
S018,2025-06-25,2025,118.69,0.00,23.44
S019,2025-06-25,2025,1100.01,0.00,23.38
S020,2025-06-25,2025,69.01,0.00,20.51
S021,2025-06-25,2025,116.74,0.00,21.35
S022,2025-06-25,2025,124.04,0.00,22.44
S023,2025-06-25,2025,645.64,0.00,23.77
S024,2025-06-25,2025,42.60,0.00,24.19
S025,2025-06-25,2025,170.79,0.00,18.92
S026,2025-06-25,2025,80.61,0.00,23.43
S027,2025-06-25,2025,793.04,0.00,18.41
S028,2025-06-25,2025,126.91,0.00,18.30
S029,2025-06-25,2025,0.00,0.00,20.15
S030,2025-06-25,2025,0.00,0.00,24.21
S001,2025-06-26,2025,164.09,0.00,20.60
S002,2025-06-26,2025,109.72,0.00,23.75
S003,2025-06-26,2025,917.74,0.00,19.02
S004,2025-06-26,2025,170.73,0.00,20.87
S005,2025-06-26,2025,141.01,0.00,19.95
S006,2025-06-26,2025,153.86,0.00,19.53
S007,2025-06-26,2025,849.53,0.00,24.03
S008,2025-06-26,2025,33.46,0.00,22.74
S009,2025-06-26,2025,116.88,0.00,19.99
S010,2025-06-26,2025,238.32,0.00,21.22
S011,2025-06-26,2025,814.93,0.00,21.79
S012,2025-06-26,2025,70.33,0.00,22.49
S013,2025-06-26,2025,52.81,0.00,22.65
S014,2025-06-26,2025,272.15,0.00,23.45
S015,2025-06-26,2025,653.12,0.00,22.51
S016,2025-06-26,2025,53.17,0.00,21.91
S017,2025-06-26,2025,47.45,0.00,19.26
S018,2025-06-26,2025,137.03,0.00,24.13
S019,2025-06-26,2025,1026.89,0.00,21.28
S020,2025-06-26,2025,73.73,0.00,19.59
S021,2025-06-26,2025,134.89,0.00,20.94
S022,2025-06-26,2025,124.78,0.00,20.20
S023,2025-06-26,2025,744.08,0.00,18.80
S024,2025-06-26,2025,41.02,0.00,19.41
S025,2025-06-26,2025,196.96,0.00,20.82
S026,2025-06-26,2025,79.46,0.00,23.24
S027,2025-06-26,2025,763.44,0.00,21.64
S028,2025-06-26,2025,130.87,0.00,23.65
S029,2025-06-26,2025,0.00,0.00,24.03
S030,2025-06-26,2025,0.00,0.00,23.08
S001,2025-06-27,2025,154.00,0.00,22.90
S002,2025-06-27,2025,114.57,0.00,21.42
S003,2025-06-27,2025,883.96,0.00,20.19
S004,2025-06-27,2025,200.56,0.00,19.76
S005,2025-06-27,2025,155.81,0.00,24.38
S006,2025-06-27,2025,145.17,0.00,19.19
S007,2025-06-27,2025,767.27,0.00,22.41
S008,2025-06-27,2025,33.68,0.00,21.37
S009,2025-06-27,2025,127.71,0.00,22.11
S010,2025-06-27,2025,278.58,0.00,23.79
S011,2025-06-27,2025,940.28,0.00,19.45
S012,2025-06-27,2025,83.95,0.00,24.24
S013,2025-06-27,2025,50.08,0.00,22.98
S014,2025-06-27,2025,224.84,0.00,21.95
S015,2025-06-27,2025,718.13,0.00,21.01
S016,2025-06-27,2025,55.26,0.00,19.11
S017,2025-06-27,2025,48.13,0.00,20.73
S018,2025-06-27,2025,invalid,0.00,21.43
S019,2025-06-27,2025,1071.77,0.00,20.87
S020,2025-06-27,2025,84.59,0.00,24.30
S021,2025-06-27,2025,118.30,0.00,23.93
S022,2025-06-27,2025,108.94,0.00,19.62
S023,2025-06-27,2025,757.65,0.00,21.41
S024,2025-06-27,2025,38.64,0.00,21.91
S025,2025-06-27,2025,193.48,0.00,19.15
S026,2025-06-27,2025,96.02,0.00,23.03
,,,,,
S028,2025-06-27,2025,121.06,0.00,24.08
S029,2025-06-27,2025,0.00,0.00,20.99
S030,2025-06-27,2025,0.00,0.00,20.72
S001,2025-06-28,2025,113.53,0.00,22.30
S002,2025-06-28,2025,66.45,0.00,23.38
S003,2025-06-28,2025,607.98,0.00,18.56
S004,2025-06-28,2025,113.49,0.00,21.73
S005,2025-06-28,2025,83.65,0.00,18.66
S006,2025-06-28,2025,95.06,0.00,22.32
S007,2025-06-28,2025,451.17,0.00,19.12
S008,2025-06-28,2025,19.47,0.00,22.60
S009,2025-06-28,2025,71.67,0.00,19.51
S010,2025-06-28,2025,151.59,0.00,21.84
S011,2025-06-28,2025,522.10,0.00,23.46
S012,2025-06-28,2025,43.30,0.00,23.62
S013,2025-06-28,2025,34.92,0.00,19.80
S014,2025-06-28,2025,155.31,0.00,22.54
S015,2025-06-28,2025,441.02,0.00,21.48
S016,2025-06-28,2025,34.06,0.00,18.65
S017,2025-06-28,2025,26.72,0.00,20.86
S018,2025-06-28,2025,82.50,0.00,21.13
S019,2025-06-28,2025,657.81,0.00,21.57
S020,2025-06-28,2025,45.64,0.00,19.69
S021,2025-06-28,2025,76.14,0.00,23.30
S022,2025-06-28,2025,64.03,0.00,19.76
S023,2025-06-28,2025,432.55,0.00,18.70
S024,2025-06-28,2025,27.01,0.00,18.93
S025,2025-06-28,2025,126.00,0.00,23.52
S026,2025-06-28,2025,48.78,0.00,20.28
S027,2025-06-28,2025,511.28,0.00,18.60
S028,2025-06-28,2025,70.08,0.00,18.74
S029,2025-06-28,2025,0.00,0.00,23.69
S030,2025-06-28,2025,0.00,0.00,22.52
S001,2025-06-29,2025,97.73,0.00,23.38
S002,2025-06-29,2025,60.15,0.00,20.85
S003,2025-06-29,2025,566.64,0.00,18.61
S004,2025-06-29,2025,105.52,0.00,19.84
S005,2025-06-29,2025,102.21,0.00,23.87
S006,2025-06-29,2025,91.72,0.00,22.56
S007,2025-06-29,2025,520.31,0.00,20.75
S008,2025-06-29,2025,22.26,0.00,22.53
S009,2025-06-29,2025,80.49,0.00,19.97
S010,2025-06-29,2025,146.93,0.00,23.25
S011,2025-06-29,2025,560.84,0.00,22.74
S012,2025-06-29,2025,51.98,0.00,23.20
S013,2025-06-29,2025,32.13,0.00,22.92
S014,2025-06-29,2025,169.74,0.00,22.82
S015,2025-06-29,2025,399.93,0.00,22.64
S016,2025-06-29,2025,33.59,0.00,19.26
S017,2025-06-29,2025,27.55,0.00,20.46
S018,2025-06-29,2025,78.37,0.00,24.05
S019,2025-06-29,2025,739.53,0.00,22.20
S020,2025-06-29,2025,41.01,0.00,20.01
S021,2025-06-29,2025,70.38,0.00,22.95
S022,2025-06-29,2025,84.11,0.00,24.47
S023,2025-06-29,2025,459.31,0.00,23.73
S024,2025-06-29,2025,27.10,0.00,22.28
S025,2025-06-29,2025,111.90,0.00,20.37
S026,2025-06-29,2025,53.11,0.00,23.51
S027,2025-06-29,2025,570.75,0.00,23.07
S028,2025-06-29,2025,83.51,0.00,18.72
S029,2025-06-29,2025,0.00,0.00,18.71
S030,2025-06-29,2025,0.00,0.00,21.10
S001,2025-06-30,2025,168.30,0.00,23.40
S002,2025-06-30,2025,109.40,0.00,22.71
S003,2025-06-30,2025,951.98,0.00,22.46
S004,2025-06-30,2025,214.74,0.00,24.52
S005,2025-06-30,2025,154.41,0.00,22.84
S006,2025-06-30,2025,149.72,0.00,22.87
S007,2025-06-30,2025,841.04,0.00,24.45
S008,2025-06-30,2025,32.07,0.00,19.89
S009,2025-06-30,2025,127.16,0.00,23.06
S010,2025-06-30,2025,273.67,0.00,23.17
S011,2025-06-30,2025,861.28,0.00,23.53
S012,2025-06-30,2025,76.12,0.00,21.34
S013,2025-06-30,2025,48.32,0.00,21.04
S014,2025-06-30,2025,211.59,0.00,18.68
S015,2025-06-30,2025,635.24,0.00,23.58
S016,2025-06-30,2025,56.03,0.00,22.73
S017,2025-06-30,2025,47.16,0.00,19.45
S018,2025-06-30,2025,124.70,0.00,21.28
S019,2025-06-30,2025,1029.35,0.00,19.64
S020,2025-06-30,2025,76.61,0.00,20.17
S021,2025-06-30,2025,126.97,0.00,22.74
S022,2025-06-30,2025,120.05,0.00,23.03
S023,2025-06-30,2025,717.54,0.00,20.10
S024,2025-06-30,2025,44.10,0.00,24.03
S025,2025-06-30,2025,168.72,0.00,23.70
S026,2025-06-30,2025,91.05,0.00,19.40
S027,2025-06-30,2025,884.63,0.00,21.75
S028,2025-06-30,2025,133.19,0.00,20.35
S029,2025-06-30,2025,0.00,0.00,21.51
S030,2025-06-30,2025,0.00,0.00,20.35
S001,2025-07-01,2025,175.63,0.00,20.48
S002,2025-07-01,2025,106.66,0.00,20.13
S003,2025-07-01,2025,1047.83,0.00,23.81
S004,2025-07-01,2025,185.63,0.00,19.31
S005,2025-07-01,2025,153.26,0.00,21.60
S006,2025-07-01,2025,165.38,0.00,21.27
S007,2025-07-01,2025,840.12,0.00,20.06
S008,2025-07-01,2025,33.38,0.00,23.30
S009,2025-07-01,2025,140.41,0.00,23.57
S010,2025-07-01,2025,273.63,0.00,23.85
S011,2025-07-01,2025,858.86,0.00,21.42
S012,2025-07-01,2025,80.85,0.00,23.01
S013,2025-07-01,2025,50.11,0.00,20.54
S014,2025-07-01,2025,223.35,0.00,19.43
S015,2025-07-01,2025,638.75,0.00,22.75
S016,2025-07-01,2025,52.95,0.00,24.35
S017,2025-07-01,2025,54.58,0.00,23.83
S018,2025-07-01,2025,141.51,0.00,22.81
S019,2025-07-01,2025,1050.48,0.00,23.73
S020,2025-07-01,2025,74.62,0.00,24.31
S021,2025-07-01,2025,116.52,0.00,22.83
S022,2025-07-01,2025,105.30,0.00,21.47
S023,2025-07-01,2025,682.43,0.00,20.67
S024,2025-07-01,2025,40.91,0.00,20.98
S025,2025-07-01,2025,178.53,0.00,19.07
S026,2025-07-01,2025,76.40,0.00,19.38
S027,2025-07-01,2025,890.55,0.00,20.07
S028,2025-07-01,2025,132.89,0.00,22.59
S029,2025-07-01,2025,51.54,0.00,19.77
S030,2025-07-01,2025,0.00,0.00,23.32
S001,2025-07-02,2025,161.99,0.00,21.85
S002,2025-07-02,2025,102.62,0.00,20.16
S003,2025-07-02,2025,1047.90,0.00,19.23
S004,2025-07-02,2025,193.47,0.00,20.62
S005,2025-07-02,2025,157.60,0.00,24.54
S006,2025-07-02,2025,171.80,0.00,24.43
S007,2025-07-02,2025,868.48,0.00,19.86
S008,2025-07-02,2025,30.87,0.00,19.71
S009,2025-07-02,2025,130.63,0.00,22.49
S010,2025-07-02,2025,252.66,0.00,23.76
S011,2025-07-02,2025,1051.33,0.00,24.43
S012,2025-07-02,2025,83.07,0.00,23.05
S013,2025-07-02,2025,48.15,0.00,19.42
S014,2025-07-02,2025,263.94,0.00,20.16
S015,2025-07-02,2025,784.03,0.00,24.47
S016,2025-07-02,2025,47.47,0.00,22.36
S017,2025-07-02,2025,53.14,0.00,22.13
S018,2025-07-02,2025,111.58,0.00,21.19
S019,2025-07-02,2025,1045.26,0.00,22.40
S020,2025-07-02,2025,72.01,0.00,23.87
S021,2025-07-02,2025,127.28,0.00,23.90
S022,2025-07-02,2025,126.49,0.00,19.04
S023,2025-07-02,2025,639.04,0.00,18.89
S024,2025-07-02,2025,48.03,0.00,23.56
S025,2025-07-02,2025,181.48,0.00,18.71
S026,2025-07-02,2025,83.22,0.00,21.06
S027,2025-07-02,2025,909.20,0.00,18.89
S028,2025-07-02,2025,128.77,0.00,19.09
S029,2025-07-02,2025,56.59,0.00,23.26
S030,2025-07-02,2025,0.00,0.00,20.10
S001,2025-07-03,2025,182.76,0.00,20.53
S002,2025-07-03,2025,98.74,0.00,19.09
S003,2025-07-03,2025,1012.73,0.00,19.56
S004,2025-07-03,2025,171.99,0.00,21.70
S005,2025-07-03,2025,144.68,0.00,22.98
S006,2025-07-03,2025,145.63,0.00,19.96
S007,2025-07-03,2025,728.88,0.00,20.82
S008,2025-07-03,2025,32.88,0.00,24.55
S009,2025-07-03,2025,127.04,0.00,19.85
S010,2025-07-03,2025,228.15,0.00,21.47
S011,2025-07-03,2025,1015.43,0.00,24.35
S012,2025-07-03,2025,70.58,0.00,18.87
S013,2025-07-03,2025,57.46,0.00,22.64
S014,2025-07-03,2025,259.98,0.00,23.04
S015,2025-07-03,2025,714.47,0.00,21.11
S016,2025-07-03,2025,56.01,0.00,23.06
S017,2025-07-03,2025,44.70,0.00,19.79
S018,2025-07-03,2025,124.33,0.00,20.90
S019,2025-07-03,2025,1096.53,0.00,20.19
S020,2025-07-03,2025,71.30,0.00,23.45
S021,2025-07-03,2025,120.50,0.00,22.35
S022,2025-07-03,2025,130.86,0.00,24.03
S023,2025-07-03,2025,684.17,0.00,21.17
S024,2025-07-03,2025,36.56,0.00,19.33
S025,2025-07-03,2025,170.18,0.00,20.05
S026,2025-07-03,2025,89.06,0.00,22.77
S027,2025-07-03,2025,809.33,0.00,23.28
S028,2025-07-03,2025,119.79,0.00,24.08
S029,2025-07-03,2025,49.12,0.00,19.60
S030,2025-07-03,2025,0.00,0.00,22.53
S001,2025-07-04,2025,157.56,0.00,21.52
S002,2025-07-04,2025,116.27,0.00,19.81
S003,2025-07-04,2025,1019.66,0.00,23.09
S004,2025-07-04,2025,200.20,0.00,22.13
S005,2025-07-04,2025,155.78,0.00,22.50
S006,2025-07-04,2025,136.45,0.00,21.12
S007,2025-07-04,2025,846.43,0.00,21.76
S008,2025-07-04,2025,31.94,0.00,19.16
S009,2025-07-04,2025,128.80,0.00,21.52
S010,2025-07-04,2025,238.37,0.00,21.12
S011,2025-07-04,2025,938.76,0.00,20.68
S012,2025-07-04,2025,66.10,0.00,20.14
S013,2025-07-04,2025,53.31,0.00,22.01
S014,2025-07-04,2025,276.72,0.00,23.37
S015,2025-07-04,2025,616.03,0.00,21.58
S016,2025-07-04,2025,46.46,0.00,21.62
S017,2025-07-04,2025,51.45,0.00,20.48
S018,2025-07-04,2025,131.96,0.00,22.06
S019,2025-07-04,2025,1303.49,0.00,24.59
S020,2025-07-04,2025,66.07,0.00,20.75
S021,2025-07-04,2025,125.35,0.00,20.74
S022,2025-07-04,2025,111.01,0.00,21.17
S023,2025-07-04,2025,613.85,0.00,20.21
S024,2025-07-04,2025,44.70,0.00,21.85
S025,2025-07-04,2025,188.86,0.00,21.30
S026,2025-07-04,2025,95.08,0.00,23.18
S027,2025-07-04,2025,874.37,0.00,23.17
S028,2025-07-04,2025,130.47,0.00,21.94
S029,2025-07-04,2025,47.53,0.00,21.20
S030,2025-07-04,2025,0.00,0.00,19.58
S001,2025-07-05,2025,119.17,0.00,24.59
S002,2025-07-05,2025,75.60,0.00,19.75
S003,2025-07-05,2025,650.85,0.00,22.95
S004,2025-07-05,2025,107.62,0.00,21.96
S005,2025-07-05,2025,85.09,0.00,20.30
S006,2025-07-05,2025,101.65,0.00,23.19
S007,2025-07-05,2025,572.55,0.00,24.32
S008,2025-07-05,2025,21.58,0.00,23.78
S009,2025-07-05,2025,69.56,0.00,23.07
S010,2025-07-05,2025,136.65,0.00,19.97
S011,2025-07-05,2025,548.27,0.00,19.18
S012,2025-07-05,2025,43.09,0.00,21.02
S013,2025-07-05,2025,37.98,0.00,24.10
S014,2025-07-05,2025,140.21,0.00,21.71
S015,2025-07-05,2025,440.81,0.00,22.77
S016,2025-07-05,2025,32.76,0.00,23.12
S017,2025-07-05,2025,28.22,0.00,21.22
S018,2025-07-05,2025,69.06,0.00,18.88
S019,2025-07-05,2025,656.53,0.00,23.59
S020,2025-07-05,2025,43.31,0.00,24.13
S021,2025-07-05,2025,69.72,0.00,18.95
S022,2025-07-05,2025,65.46,0.00,18.78
S023,2025-07-05,2025,372.27,0.00,20.93
S024,2025-07-05,2025,24.45,0.00,21.78
S025,2025-07-05,2025,109.44,0.00,22.70
S026,2025-07-05,2025,55.19,0.00,19.55
S027,2025-07-05,2025,573.98,0.00,20.41
S028,2025-07-05,2025,69.78,0.00,19.53
S029,2025-07-05,2025,36.09,0.00,22.56
S030,2025-07-05,2025,0.00,0.00,19.37
S001,2025-07-06,2025,117.58,0.00,23.81
S002,2025-07-06,2025,61.95,0.00,22.42
S003,2025-07-06,2025,532.48,0.00,19.39
S004,2025-07-06,2025,110.33,0.00,20.94
S005,2025-07-06,2025,97.37,0.00,23.39
S006,2025-07-06,2025,96.42,0.00,24.35
S007,2025-07-06,2025,501.81,0.00,22.32
S008,2025-07-06,2025,18.88,0.00,20.66
S009,2025-07-06,2025,67.86,0.00,21.01
S010,2025-07-06,2025,150.79,0.00,22.17
S011,2025-07-06,2025,494.57,0.00,19.25
S012,2025-07-06,2025,44.46,0.00,20.32
S013,2025-07-06,2025,32.29,0.00,22.61
S014,2025-07-06,2025,155.55,0.00,24.39
S015,2025-07-06,2025,423.22,0.00,21.56
S016,2025-07-06,2025,28.66,0.00,20.88
S017,2025-07-06,2025,32.69,0.00,21.05
S018,2025-07-06,2025,90.34,0.00,23.36
